rank,hkm_id,formula_id,length,formula,atom_ids,features,source_pattern_ids,train_dedup_support0_excluding_sources,train_dedup_support1_excluding_sources,train_dedup_precision0_excluding_sources,train_dedup_precision1_excluding_sources,train_dedup_recall0_excluding_sources,train_dedup_recall1_excluding_sources,train_precision0_recall0_mean,test_support0,test_support1,test_precision0,test_precision1,test_recall0,test_recall1
144,len4__admissions__neutrophils__plt__total_bilirubin__combo75740__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_118280"", ""atom_152529"", ""atom_240338""]","[""admissions"", ""neutrophils"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_27842"", ""pattern_36594"", ""pattern_59900""]",322,30,0.9147727272727273,0.08522727272727272,0.3726851851851852,0.008264462809917356,0.6437289562289562,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
145,len4__admissions__neutrophils__plt__total_bilirubin__combo75800__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_118280"", ""atom_173894"", ""atom_240338""]","[""admissions"", ""neutrophils"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_27842"", ""pattern_42110"", ""pattern_59900""]",322,30,0.9147727272727273,0.08522727272727272,0.3726851851851852,0.008264462809917356,0.6437289562289562,64,5,0.927536231884058,0.07246376811594203,0.32,0.005405405405405406
146,len4__admissions__neutrophils__plt__total_bilirubin__combo75890__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_118280"", ""atom_176887"", ""atom_240338""]","[""admissions"", ""neutrophils"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_27842"", ""pattern_42908"", ""pattern_59900""]",322,30,0.9147727272727273,0.08522727272727272,0.3726851851851852,0.008264462809917356,0.6437289562289562,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
147,len4__admissions__albumin__ecog__plt__combo76474__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_99517"", ""atom_152529""]","[""admissions"", ""albumin"", ""ecog"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_23112"", ""pattern_36594""]",320,29,0.9169054441260746,0.0830945558739255,0.37037037037037035,0.007988980716253443,0.6436379072482225,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
148,len4__admissions__albumin__ecog__plt__combo76479__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_99517"", ""atom_176887""]","[""admissions"", ""albumin"", ""ecog"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_23112"", ""pattern_42908""]",320,29,0.9169054441260746,0.0830945558739255,0.37037037037037035,0.007988980716253443,0.6436379072482225,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
149,len4__admissions__albumin__creatinine__ecog__combo58679__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_123108"", ""atom_151768"", ""atom_99517""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_5"", ""pattern_29068"", ""pattern_36407"", ""pattern_23112""]",320,29,0.9169054441260746,0.0830945558739255,0.37037037037037035,0.007988980716253443,0.6436379072482225,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
150,len4__admissions__albumin__creatinine__ecog__combo59369__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_123108"", ""atom_90799"", ""atom_99517""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_5"", ""pattern_29068"", ""pattern_20987"", ""pattern_23112""]",320,29,0.9169054441260746,0.0830945558739255,0.37037037037037035,0.007988980716253443,0.6436379072482225,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
151,len4__admissions__albumin__creatinine__ecog__combo76169__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_24807"", ""atom_99517""]","[""admissions"", ""albumin"", ""creatinine"", ""ecog""]","[""pattern_5"", ""pattern_4110"", ""pattern_5450"", ""pattern_23112""]",320,29,0.9169054441260746,0.0830945558739255,0.37037037037037035,0.007988980716253443,0.6436379072482225,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
152,len4__admissions__ecog__neutrophils__plt__combo80614__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_113350"", ""atom_152529""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_26555"", ""pattern_36594""]",320,29,0.9169054441260746,0.0830945558739255,0.37037037037037035,0.007988980716253443,0.6436379072482225,66,9,0.88,0.12,0.33,0.00972972972972973
153,len4__admissions__ecog__neutrophils__plt__combo80840__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_29210""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_6428""]",320,29,0.9169054441260746,0.0830945558739255,0.37037037037037035,0.007988980716253443,0.6436379072482225,65,6,0.9154929577464789,0.08450704225352113,0.325,0.006486486486486486
154,len4__admissions__ecog__neutrophils__plt__combo80843__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_99517"", ""atom_118280"", ""atom_45819""]","[""admissions"", ""ecog"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23112"", ""pattern_27842"", ""pattern_10253""]",320,29,0.9169054441260746,0.0830945558739255,0.37037037037037035,0.007988980716253443,0.6436379072482225,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
155,len4__admissions__albumin__plt__total_bilirubin__combo75620__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_100716"", ""atom_240338""]","[""admissions"", ""albumin"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_4110"", ""pattern_23399"", ""pattern_59900""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
156,len4__admissions__albumin__plt__total_bilirubin__combo75980__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_202039"", ""atom_240338""]","[""admissions"", ""albumin"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_4110"", ""pattern_49557"", ""pattern_59900""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
157,len4__admissions__albumin__creatinine__total_bilirubin__combo70430__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_164092"", ""atom_168647"", ""atom_240338""]","[""admissions"", ""albumin"", ""creatinine"", ""total_bilirubin""]","[""pattern_5"", ""pattern_39607"", ""pattern_40773"", ""pattern_59900""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
158,len4__admissions__albumin__creatinine__total_bilirubin__combo76130__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_246960"", ""atom_240338""]","[""admissions"", ""albumin"", ""creatinine"", ""total_bilirubin""]","[""pattern_5"", ""pattern_4110"", ""pattern_61704"", ""pattern_59900""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
159,len4__admissions__albumin__neutrophils__plt__combo54720__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_101423"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_23579"", ""pattern_27842"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,8,0.8918918918918919,0.10810810810810811,0.33,0.008648648648648649
160,len4__admissions__albumin__neutrophils__plt__combo56730__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_101976"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_23723"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
161,len4__admissions__albumin__neutrophils__plt__combo57225__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_113350"", ""atom_241708""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_26555"", ""pattern_60268""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,7,0.9027777777777778,0.09722222222222222,0.325,0.0075675675675675675
162,len4__admissions__albumin__neutrophils__plt__combo57442__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_118280"", ""atom_44819""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_27842"", ""pattern_10014""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
163,len4__admissions__albumin__neutrophils__plt__combo57480__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_120357"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_28371"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,67,9,0.881578947368421,0.11842105263157894,0.335,0.00972972972972973
164,len4__admissions__albumin__neutrophils__plt__combo57599__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_112885"", ""atom_122912"", ""atom_97754""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_26428"", ""pattern_29014"", ""pattern_22686""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
165,len4__admissions__albumin__neutrophils__plt__combo59580__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123622"", ""atom_106138"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29199"", ""pattern_24730"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
166,len4__admissions__albumin__neutrophils__plt__combo60120__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123622"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29199"", ""pattern_27842"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,8,0.8918918918918919,0.10810810810810811,0.33,0.008648648648648649
167,len4__admissions__albumin__neutrophils__plt__combo60149__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_123622"", ""atom_118280"", ""atom_97754""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29199"", ""pattern_27842"", ""pattern_22686""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,6,0.9154929577464789,0.08450704225352113,0.325,0.006486486486486486
168,len4__admissions__albumin__neutrophils__plt__combo61025__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_124618"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_29441"", ""pattern_27842"", ""pattern_36960""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,64,9,0.8767123287671232,0.1232876712328767,0.32,0.00972972972972973
169,len4__admissions__albumin__neutrophils__plt__combo70380__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_164092"", ""atom_106138"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_39607"", ""pattern_24730"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
170,len4__admissions__albumin__neutrophils__plt__combo70923__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_164092"", ""atom_118280"", ""atom_131677""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_39607"", ""pattern_27842"", ""pattern_31266""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
171,len4__admissions__albumin__neutrophils__plt__combo70933__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_164092"", ""atom_118280"", ""atom_212968""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_39607"", ""pattern_27842"", ""pattern_52479""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,7,0.9027777777777778,0.09722222222222222,0.325,0.0075675675675675675
172,len4__admissions__albumin__neutrophils__plt__combo70935__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_164092"", ""atom_118280"", ""atom_241708""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_39607"", ""pattern_27842"", ""pattern_60268""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,7,0.9027777777777778,0.09722222222222222,0.325,0.0075675675675675675
173,len4__admissions__albumin__neutrophils__plt__combo70949__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_164092"", ""atom_118280"", ""atom_97754""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_39607"", ""pattern_27842"", ""pattern_22686""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,6,0.9154929577464789,0.08450704225352113,0.325,0.006486486486486486
174,len4__admissions__albumin__neutrophils__plt__combo74880__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_186259"", ""atom_106138"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_45365"", ""pattern_24730"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
175,len4__admissions__albumin__neutrophils__plt__combo75420__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_186259"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_45365"", ""pattern_27842"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,8,0.8918918918918919,0.10810810810810811,0.33,0.008648648648648649
176,len4__admissions__albumin__neutrophils__plt__combo75425__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_186259"", ""atom_118280"", ""atom_153897""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_45365"", ""pattern_27842"", ""pattern_36960""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,64,7,0.9014084507042254,0.09859154929577464,0.32,0.0075675675675675675
177,len4__admissions__albumin__neutrophils__plt__combo75633__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_101976"", ""atom_131677""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_23723"", ""pattern_31266""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
178,len4__admissions__albumin__neutrophils__plt__combo75642__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_101976"", ""atom_202039""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_23723"", ""pattern_49557""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
179,len4__admissions__albumin__neutrophils__plt__combo76125__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_113350"", ""atom_241708""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_26555"", ""pattern_60268""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,7,0.9027777777777778,0.09722222222222222,0.325,0.0075675675675675675
180,len4__admissions__albumin__neutrophils__plt__combo76200__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_115358"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27075"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
181,len4__admissions__albumin__neutrophils__plt__combo76322__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_118280"", ""atom_126436""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_27842"", ""pattern_29918""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
182,len4__admissions__albumin__neutrophils__plt__combo76422__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_121129"", ""atom_202039""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_28554"", ""pattern_49557""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,6,0.9154929577464789,0.08450704225352113,0.325,0.006486486486486486
183,len4__admissions__albumin__neutrophils__plt__combo76482__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_18892"", ""atom_122912"", ""atom_202039""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_4110"", ""pattern_29014"", ""pattern_49557""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,8,0.8918918918918919,0.10810810810810811,0.33,0.008648648648648649
184,len4__admissions__albumin__neutrophils__plt__combo76680__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_189841"", ""atom_106138"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_46312"", ""pattern_24730"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,4,0.9428571428571428,0.05714285714285714,0.33,0.004324324324324324
185,len4__admissions__albumin__neutrophils__plt__combo77220__tmpl17,len4_0018,4,(((x1 OR x2) OR x3) AND NOT x4),"[""atom_32"", ""atom_189841"", ""atom_118280"", ""atom_100716""]","[""admissions"", ""albumin"", ""neutrophils"", ""plt""]","[""pattern_5"", ""pattern_46312"", ""pattern_27842"", ""pattern_23399""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
186,len4__admissions__albumin__creatinine__neutrophils__combo56784__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_112885"", ""atom_141530"", ""atom_118280""]","[""admissions"", ""albumin"", ""creatinine"", ""neutrophils""]","[""pattern_5"", ""pattern_26428"", ""pattern_33811"", ""pattern_27842""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
187,len4__admissions__albumin__creatinine__neutrophils__combo57234__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_112885"", ""atom_246960"", ""atom_118280""]","[""admissions"", ""albumin"", ""creatinine"", ""neutrophils""]","[""pattern_5"", ""pattern_26428"", ""pattern_61704"", ""pattern_27842""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
188,len4__admissions__albumin__creatinine__neutrophils__combo70284__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_164092"", ""atom_141530"", ""atom_118280""]","[""admissions"", ""albumin"", ""creatinine"", ""neutrophils""]","[""pattern_5"", ""pattern_39607"", ""pattern_33811"", ""pattern_27842""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
189,len4__admissions__albumin__creatinine__neutrophils__combo70734__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_164092"", ""atom_246960"", ""atom_118280""]","[""admissions"", ""albumin"", ""creatinine"", ""neutrophils""]","[""pattern_5"", ""pattern_39607"", ""pattern_61704"", ""pattern_27842""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
190,len4__admissions__albumin__creatinine__neutrophils__combo70944__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_164092"", ""atom_42308"", ""atom_118280""]","[""admissions"", ""albumin"", ""creatinine"", ""neutrophils""]","[""pattern_5"", ""pattern_39607"", ""pattern_9424"", ""pattern_27842""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
191,len4__admissions__albumin__creatinine__neutrophils__combo71064__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_164092"", ""atom_90799"", ""atom_118280""]","[""admissions"", ""albumin"", ""creatinine"", ""neutrophils""]","[""pattern_5"", ""pattern_39607"", ""pattern_20987"", ""pattern_27842""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,7,0.9041095890410958,0.0958904109589041,0.33,0.0075675675675675675
192,len4__admissions__albumin__creatinine__neutrophils__combo75684__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_141530"", ""atom_118280""]","[""admissions"", ""albumin"", ""creatinine"", ""neutrophils""]","[""pattern_5"", ""pattern_4110"", ""pattern_33811"", ""pattern_27842""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
193,len4__admissions__albumin__creatinine__neutrophils__combo76134__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_18892"", ""atom_246960"", ""atom_118280""]","[""admissions"", ""albumin"", ""creatinine"", ""neutrophils""]","[""pattern_5"", ""pattern_4110"", ""pattern_61704"", ""pattern_27842""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,5,0.9295774647887324,0.07042253521126761,0.33,0.005405405405405406
194,len4__admissions__neutrophils__plt__total_bilirubin__combo55010__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_101976"", ""atom_131677"", ""atom_240338""]","[""admissions"", ""neutrophils"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_23723"", ""pattern_31266"", ""pattern_59900""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
195,len4__admissions__neutrophils__plt__total_bilirubin__combo59780__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_106138"", ""atom_202039"", ""atom_240338""]","[""admissions"", ""neutrophils"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_24730"", ""pattern_49557"", ""pattern_59900""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,65,5,0.9285714285714286,0.07142857142857142,0.325,0.005405405405405406
196,len4__admissions__neutrophils__plt__total_bilirubin__combo76430__tmpl15,len4_0016,4,(((x1 OR x2) AND NOT x3) OR x4),"[""atom_32"", ""atom_118280"", ""atom_80531"", ""atom_240338""]","[""admissions"", ""neutrophils"", ""plt"", ""total_bilirubin""]","[""pattern_5"", ""pattern_27842"", ""pattern_18468"", ""pattern_59900""]",323,31,0.9124293785310734,0.08757062146892655,0.3738425925925926,0.008539944903581268,0.643135985561833,66,6,0.9166666666666666,0.08333333333333333,0.33,0.006486486486486486
